a skier is throwing up snow as he skis off piste.	A skier skis.	entailment
a skier is throwing up snow as he skis off piste.	A professional skier skis down a mountain.	neutral
a skier is throwing up snow as he skis off piste.	A snowboarder takes a nap on the course.	contradiction
A person in an orange jacket getting out of the rear of a Toyota SUV, parked in front of a view of the ocean and mountains.	A person is getting out of an SUV.	entailment
A person in an orange jacket getting out of the rear of a Toyota SUV, parked in front of a view of the ocean and mountains.	The person is driving the SUV.	contradiction
A person in an orange jacket getting out of the rear of a Toyota SUV, parked in front of a view of the ocean and mountains.	The person is about to go hiking.	neutral
A shirtless man with red paint on his torso holding a stick.	A man with no shirt holds a stick.	entailment
A shirtless man with red paint on his torso holding a stick.	A rabid sports fan cheers for his team.	neutral
A shirtless man with red paint on his torso holding a stick.	A fully dressed man holds a sign.	contradiction
A boy in a yellow shirt running by some birds.	The boy's shirt is orange.	contradiction
A boy in a yellow shirt running by some birds.	The boy is moving very fast.	neutral
A boy in a yellow shirt running by some birds.	The boy is outside.	entailment
A young boy looks on as a man performs the guitar on the street while sitting on a bench.	The young boy is watching a hockey game.	contradiction
A young boy looks on as a man performs the guitar on the street while sitting on a bench.	The young boy is watching a man perform.	entailment
A young boy looks on as a man performs the guitar on the street while sitting on a bench.	The man performing is famous.	neutral
A woman in a black top and blue skirt is pushing a carriage or cart down a long empty tree-lined road.	A woman is outdoors	entailment
A woman in a black top and blue skirt is pushing a carriage or cart down a long empty tree-lined road.	A lady is walking down a forest	neutral
A woman in a black top and blue skirt is pushing a carriage or cart down a long empty tree-lined road.	A woman is running with a stroller down a lot	neutral
A man is repairing roof shingles.	A guy is fixing the roof and falls off.	neutral
A man is repairing roof shingles.	A guy is fixing the roof.	entailment
A man is repairing roof shingles.	A guy is jogging.	contradiction
Two girls pose along a tree-lined path and blow kisses towards the camera.	Two girls are taking pictures outside.	entailment
Two girls pose along a tree-lined path and blow kisses towards the camera.	Two guys are standing by a tree.	contradiction
Two girls pose along a tree-lined path and blow kisses towards the camera.	Two girls are doing the same pose.	neutral
Two racers race on motorcycles.	Two people are racing in a tournament.	neutral
Two racers race on motorcycles.	Two people are racing cars.	contradiction
Two racers race on motorcycles.	Two people are racing.	entailment
Three men dancing as a group of people watch.	three men are a dancer	neutral
Three men dancing as a group of people watch.	three men shooting the one girl	contradiction
Three men dancing as a group of people watch.	three men dancing as a stage	neutral
Two young girls looking very concerned.	They aren't paying attention to anything.	contradiction
Two young girls looking very concerned.	A man is lying face down on the street.	contradiction
Two young girls looking very concerned.	Their faces convey their feelings.	entailment
A child is thrown by a man in the swimming pool.	A child is thrown by a man in the pool.	entailment
A child is thrown by a man in the swimming pool.	A man was teaching his boy to swim.	neutral
